Date,AveragePrice,TotalVolume,plu4046,plu4225,plu4770,TotalBags,type,region
19-01-2020,1.265445791,18022.9,139.13,0,0,17829,organic,Orlando
19-01-2020,0.943694103,132783.6,27179.08,45216.56,1425.28,21748.97,conventional,PeoriaSpringfield
19-01-2020,1.791584418,2993.46,26,572.08,0,1439.15,organic,PeoriaSpringfield
19-01-2020,1.172955385,562827.68,34829.15,262548.2,2413.43,222450.16,conventional,Philadelphia
19-01-2020,1.410044621,41484.47,7002.53,6423.77,0,25342.2,organic,Philadelphia
19-01-2020,0.692525358,1555072.54,406419.26,358588.87,3505.69,96390.61,conventional,PhoenixTucson
19-01-2020,1.18024225,41463.62,2760.24,2553.71,0,25260.13,organic,PhoenixTucson
19-01-2020,1.004965166,139447.62,56222.07,9355.93,415.45,33918.92,conventional,Pittsburgh
19-01-2020,1.462870815,7687.61,1911.02,8.41,0,3968.34,organic,Pittsburgh
19-01-2020,0.998153725,2080849.29,799795.34,654701.78,26764.81,353132.64,conventional,Plains
19-01-2020,1.408788666,60818.3,25820.13,7055.51,27.05,22980.21,organic,Plains
19-01-2020,1.006180036,677044.29,109833.08,59935.97,3583.82,62384.47,conventional,Portland
19-01-2020,1.714318648,36510.49,61.14,5409.79,0,2376.33,organic,Portland
19-01-2020,1.506314027,80191.68,2543.14,55088.11,187.84,9855.91,conventional,Providence
19-01-2020,2.121695696,2776.7,11.79,1.31,0,2763.61,organic,Providence
19-01-2020,1.00551095,435344.64,141827.4,53096.21,4565.58,193925.99,conventional,RaleighGreensboro
19-01-2020,1.562737688,18631.1,875.34,3224.99,211.42,5628.1,organic,RaleighGreensboro
19-01-2020,0.930394776,325724.61,91276.08,61077.42,1135.21,79897.47,conventional,RichmondNorfolk
19-01-2020,1.450025132,13191.44,24.13,1545.24,6.58,4094.91,organic,RichmondNorfolk
19-01-2020,0.889975307,192168.56,61901.81,22722.3,18.4,32925.4,conventional,Roanoke
19-01-2020,1.548450083,7328.35,8.6,1198.13,0,2723.9,organic,Roanoke
19-01-2020,1.238137918,515344.31,145549.43,233646.48,4415.86,69304.09,conventional,Sacramento
19-01-2020,2.021657023,11979.16,1674.77,2036.38,0,6515.37,organic,Sacramento
19-01-2020,0.861991677,589433.3,90602.89,39561.76,10405.67,61272.51,conventional,SanDiego
19-01-2020,1.717126833,25246.75,868.94,873.55,12.91,6307.83,organic,SanDiego
19-01-2020,1.585743741,801823.56,212324.64,264795.18,7552.38,98442.88,conventional,SanFrancisco
19-01-2020,2.207619335,45708,6080.81,4463.48,1.34,23782.09,organic,SanFrancisco
19-01-2020,1.235332989,602635.44,81948.03,64231.4,1870.31,38159.01,conventional,Seattle
19-01-2020,1.550659464,86980.07,150.16,18609.14,10.21,6716.33,organic,Seattle
19-01-2020,0.975364637,480468.29,203862.11,37116.5,1509.17,98241.96,conventional,SouthCarolina
19-01-2020,1.519852735,17157.87,473.82,3035.07,91.01,8519.54,organic,SouthCarolina
19-01-2020,0.632036148,7005946.34,4170011.34,653018.49,65144.96,984444.91,conventional,SouthCentral
19-01-2020,1.365583886,106827.77,13137.57,1168.69,1448.3,71474.08,organic,SouthCentral
19-01-2020,0.917250427,5480456.23,2438759.63,197667.49,25754.49,923475.13,conventional,Southeast
19-01-2020,1.301096056,157320.44,1477.4,10536.97,96.85,109688.84,organic,Southeast
19-01-2020,1.034713465,82811.75,18149.1,9125.48,80.4,9477.65,conventional,Spokane
19-01-2020,1.747692288,3242.28,21.6,732.1,0,521.09,organic,Spokane
19-01-2020,1.240360868,163803.1,73692.12,9521.79,785.82,46230.45,conventional,StLouis
19-01-2020,1.370120378,21112.04,16146.42,1633.76,0,1495.12,organic,StLouis
19-01-2020,1.092367082,95285.22,3596.97,45950.48,120.01,40837.05,conventional,Syracuse
19-01-2020,1.606723145,3041.21,68.06,43.47,0,2849.18,organic,Syracuse
19-01-2020,0.890909431,669432.27,266268.57,16995.61,3447.52,112938.69,conventional,Tampa
19-01-2020,1.146463886,13984.18,113.67,0,0,13809.61,organic,Tampa
19-01-2020,0.840743292,164977.29,37649.7,23951.06,20626.66,18356.38,conventional,Toledo
19-01-2020,1.667860496,4578.43,80.57,705.31,2.64,1071.21,organic,Toledo
19-01-2020,0.955847779,41683196.55,13133695.21,8461136.12,800628.92,6960944.7,conventional,TotalUS
19-01-2020,1.474012054,1671443.11,189679.65,159137.48,2983.75,654337.53,organic,TotalUS
19-01-2020,0.880892929,7530811.34,1868232.92,1144795.21,47489.51,865768.41,conventional,West
19-01-2020,1.257403321,495639.6,52119.82,38830.09,907.91,76950.12,organic,West
19-01-2020,0.827788162,879570.41,366728.64,77958.26,55149.28,190952.3,conventional,WestTexNewMexico
19-01-2020,1.223877999,26856.71,1217.71,567.09,1560.17,18006.58,organic,WestTexNewMexico
19-01-2020,0.870316757,108386.99,40101.11,3732.71,274.08,21703.02,conventional,Wichita
19-01-2020,1.505636936,1829.75,25.14,366.12,1.09,559.65,organic,Wichita
26-01-2020,1.160866356,106202.76,4124.56,72571.73,270.72,21273.86,conventional,Albany
26-01-2020,1.874649457,2189.29,114.69,233.99,0,1599.58,organic,Albany
26-01-2020,0.985377836,724738.88,342342.19,30393.58,2621.84,112727.19,conventional,Atlanta
26-01-2020,1.598411975,26852.04,128.73,3035.94,0,8129.97,organic,Atlanta
26-01-2020,1.275691441,963398.71,95222.92,402895.59,5059.47,383493.14,conventional,BaltimoreWashington
26-01-2020,1.500303755,56371.99,243.94,3451.71,3.45,49644.72,organic,BaltimoreWashington
26-01-2020,0.904463026,339488.17,212674.53,9407.35,1796.99,53797.78,conventional,BirminghamMontgomery
26-01-2020,1.36430756,8254.6,70.09,208.21,0,7319.66,organic,BirminghamMontgomery
26-01-2020,1.108693912,109759.79,41571.43,4793.22,1154.99,17096.82,conventional,Boise
26-01-2020,1.722488209,3565.08,1.21,776.43,0,1132.56,organic,Boise
26-01-2020,1.268919673,661094.93,13094.75,340775.06,1920.95,143856.41,conventional,Boston
26-01-2020,1.937217286,21681.81,769.77,1287.26,0,17930.86,organic,Boston
26-01-2020,1.026886508,197695.44,8318.17,61493.89,328.78,123675.89,conventional,BuffaloRochester
26-01-2020,1.534537165,10726.68,359.2,130.77,0,10236.7,organic,BuffaloRochester
26-01-2020,1.300391252,5104906.47,1635068.52,619277.41,155141.53,836572.28,conventional,California
26-01-2020,1.797532299,248786.41,17591.51,11622.14,1.42,78845.81,organic,California
26-01-2020,1.167105634,294711.89,110329.02,45854.96,2377.79,103053.19,conventional,Charlotte
26-01-2020,1.617356592,14829.16,147.97,3390.91,62.64,7326.8,organic,Charlotte
26-01-2020,1.329922139,744964.41,97074.4,228987.21,29056.33,174629.35,conventional,Chicago
26-01-2020,1.741939749,26381.19,276.88,3876.07,0,9630.3,organic,Chicago
26-01-2020,1.058916199,273066.07,58733.81,12235.65,7723.25,45755.7,conventional,CincinnatiDayton
26-01-2020,1.801474092,14045.56,75.52,1900.69,0,2506.46,organic,CincinnatiDayton
26-01-2020,0.991107241,215803,52352.61,11013.37,2340.92,48130.73,conventional,Columbus
26-01-2020,1.790596944,8030.64,417.55,872.7,0,1965.96,organic,Columbus
26-01-2020,0.70418537,1507427.19,711990.87,125047.86,10845.79,263263.51,conventional,DallasFtWorth
26-01-2020,1.383993402,32890.66,4853.78,35.86,284.33,21506.33,organic,DallasFtWorth
26-01-2020,1.017400522,961324.16,212055.04,111414.51,3314,169011,conventional,Denver
26-01-2020,1.309169699,57344.83,7847.8,1563.51,0,5604.9,organic,Denver
26-01-2020,0.989519169,448557.56,69445.68,32233.03,33692.32,174653.31,conventional,Detroit
26-01-2020,1.606404979,15277.62,385.15,1865.23,0,6409.31,organic,Detroit
26-01-2020,1.170364623,175259.58,4781.99,38216.08,35449.36,85411.1,conventional,GrandRapids
26-01-2020,1.014192477,11907.24,12.16,931.36,0,10925.98,organic,GrandRapids
26-01-2020,1.092170319,3649629.27,670789.27,620859.05,174437.63,1029945.1,conventional,GreatLakes
26-01-2020,1.60529599,136854.66,3845.46,14908.47,0,65066.7,organic,GreatLakes
26-01-2020,1.01077856,339817.4,59975.23,175309.61,754,92923.71,conventional,HarrisburgScranton
26-01-2020,1.30813767,16402.21,506.49,381.65,0,15491.26,organic,HarrisburgScranton
26-01-2020,1.442252721,293872.53,6973.35,210595.3,812.31,68214.93,conventional,HartfordSpringfield
26-01-2020,2.171244201,13482.4,610.32,5059.67,0,7683.54,organic,HartfordSpringfield
26-01-2020,0.734126049,1056398.56,494886.66,144606.45,3998.88,137191.41,conventional,Houston
26-01-2020,1.718089008,7335.53,2736.7,7.01,0,830.42,organic,Houston
26-01-2020,0.972036409,251368.27,63477.58,26638.08,3629.53,62847.14,conventional,Indianapolis
26-01-2020,1.625641987,6801.09,225.64,723.69,0,2643.71,organic,Indianapolis
26-01-2020,0.92140962,253203.1,90128.42,8339.11,1243.11,47741,conventional,Jacksonville
26-01-2020,1.255867527,7228.95,47.26,159.72,0,7000.34,organic,Jacksonville
26-01-2020,1.122383512,291896.44,66002.82,45381.51,704.13,73653.13,conventional,LasVegas
26-01-2020,1.551788528,12307,1283.46,398.12,0,2526.3,organic,LasVegas
26-01-2020,1.216613012,2395479.11,821643.91,59332.78,112269.22,378050.44,conventional,LosAngeles
26-01-2020,1.662362675,114969.06,9287.66,1627.33,0,17841.6,organic,LosAngeles
26-01-2020,1.037001541,116846.44,28838.09,9437.02,87.74,28017.59,conventional,Louisville
26-01-2020,1.796616754,4134.89,0,605.22,0,1005.89,organic,Louisville
26-01-2020,0.931283933,1097491.49,436907.03,34405.4,5121.87,173128.33,conventional,Miami
26-01-2020,1.28394991,22965.57,532.96,0,0,21373.29,organic,Miami
26-01-2020,1.100410815,3601330.68,1020164.98,765667.47,17800.75,1091217.02,conventional,Midsouth
26-01-2020,1.569643923,183375.09,2299.91,22144.37,356.97,104004.24,organic,Midsouth
26-01-2020,0.874167534,277190.19,119491.28,6760.28,382.83,39478.23,conventional,Nashville
26-01-2020,1.734118639,9772.77,76.64,913.63,0,3251.38,organic,Nashville
26-01-2020,1.374818839,1647568.29,46590.51,812020.6,14230.3,686307.36,conventional,NewYork
26-01-2020,1.754602128,98855.43,17048.84,12002.12,104.3,60951.45,organic,NewYork
26-01-2020,0.881563093,353853.86,189674.25,19138.29,429.03,89847.93,conventional,NewOrleans
26-01-2020,1.156987316,8976.36,211.67,2.83,0,8551.15,organic,NewOrleans
26-01-2020,1.253270844,4924219.1,259144.47,2498640.85,22204.51,1616919.68,conventional,Northeast
26-01-2020,1.719955603,248090.89,26780.31,25703.57,105.77,178370.36,organic,Northeast
26-01-2020,1.181456036,439388.67,9469.64,273061.24,343.95,68558.53,conventional,NorthernNewEngland
26-01-2020,1.764166165,13672.28,64.33,466.5,0,11499.58,organic,NorthernNewEngland
26-01-2020,0.899151288,623363.41,236763.06,14918.23,4345.09,126269.68,conventional,Orlando
26-01-2020,1.207178262,17313.01,89.38,2.84,0,17031.79,organic,Orlando
26-01-2020,1.053839052,114666.69,24814.65,24375.72,1247.85,35473.19,conventional,PeoriaSpringfield
26-01-2020,1.744154736,3165.98,10.01,486.39,0,1925.83,organic,PeoriaSpringfield
26-01-2020,1.108739614,567586.13,38585.93,265478.21,2117.57,186946.51,conventional,Philadelphia
26-01-2020,1.534842248,36365.71,2813.05,3477.15,0,26833.36,organic,Philadelphia
26-01-2020,0.988422637,1026767.92,269157.6,238445.28,4152.94,106254.87,conventional,PhoenixTucson
26-01-2020,1.220437045,41063.8,3995.29,1131.28,0,24480.27,organic,PhoenixTucson
26-01-2020,1.255357297,107059.01,37449.64,7178.62,464.92,36584.18,conventional,Pittsburgh
26-01-2020,1.641378497,6199.2,1276.61,21.01,0,3977.03,organic,Pittsburgh
26-01-2020,1.141497456,1762947.01,744973.86,365587.58,5167.97,406758.9,conventional,Plains
26-01-2020,1.708476358,38277.71,6725.2,5719.81,17.32,21270.09,organic,Plains
26-01-2020,1.220290528,566669.83,105189.78,43248.48,2795.06,67973.47,conventional,Portland
26-01-2020,1.98905163,32994.68,36.71,9980.06,0,2537.23,organic,Portland
26-01-2020,1.382719906,88663.53,2469.94,50078.15,104.68,10478.77,conventional,Providence
26-01-2020,2.05882871,3096.24,11.79,11.79,0,3072.66,organic,Providence
26-01-2020,1.113268912,376657.88,138261.28,50469.7,4701.36,143994.03,conventional,RaleighGreensboro
26-01-2020,1.505148961,22035.69,826.41,3133.42,171.56,7949.11,organic,RaleighGreensboro
26-01-2020,1.006411111,288069.02,79176.08,51955.96,1075.47,79210.13,conventional,RichmondNorfolk
26-01-2020,1.452272487,16204.76,101.94,1348.8,4.39,8613.57,organic,RichmondNorfolk
26-01-2020,0.994495834,167168.9,51356.49,21439.68,38.24,36848.22,conventional,Roanoke
26-01-2020,1.694817894,8242.46,21.72,1157,0,3552.82,organic,Roanoke
26-01-2020,1.40895809,423657.88,122058.69,145526.18,3600.18,85458.61,conventional,Sacramento
26-01-2020,1.933859441,12735.38,1543.32,1665.76,0,7277.78,organic,Sacramento
26-01-2020,1.198391856,407972.77,91280.41,20817.62,8485.55,65624.22,conventional,SanDiego
26-01-2020,1.691840479,26815.01,688.36,779.81,0,6414.59,organic,SanDiego
26-01-2020,1.596585944,746982.62,192594.93,184976.01,8293.37,124118.77,conventional,SanFrancisco
26-01-2020,2.128458234,48746.95,2937.86,3801.3,1.35,26256.04,organic,SanFrancisco
26-01-2020,1.381375308,517630.74,81691.71,47443.05,542.64,46846.26,conventional,Seattle
26-01-2020,1.585111986,78785.01,232.89,27704.76,9.07,6717.07,organic,Seattle
26-01-2020,1.025446631,451504.59,201016.03,37667.37,1455.1,86116.85,conventional,SouthCarolina
26-01-2020,1.550140316,19025.67,456.1,2979.56,107.03,12568.81,organic,SouthCarolina
26-01-2020,0.774351933,5834968.78,3018783.74,571078.99,76801.17,1045745.43,conventional,SouthCentral
26-01-2020,1.504148534,121220.59,31173.43,837.54,1502,72648.75,organic,SouthCentral
26-01-2020,0.932704926,5554505.62,2417747.09,211331.62,22908.64,970784.54,conventional,Southeast
26-01-2020,1.352192628,159565.37,1743.34,9357.16,112.7,122282.45,organic,Southeast
26-01-2020,1.138470211,74228.91,19354.7,7046.09,30.59,11023.96,conventional,Spokane
26-01-2020,1.816087743,3441.76,12.6,1006.63,0,793.3,organic,Spokane
26-01-2020,1.223699979,180902.15,82494.89,9781.37,237.74,51579.25,conventional,StLouis
26-01-2020,2.190802203,7717.66,2400.15,1495.31,0,2092.19,organic,StLouis
26-01-2020,1.085292953,88297.82,3117.14,35525.97,108.67,45170.11,conventional,Syracuse
26-01-2020,1.567729465,3338.12,100.44,82.18,0,3080.24,organic,Syracuse
26-01-2020,0.898399467,666438.64,243227.01,19173.87,3078.99,119533.45,conventional,Tampa
26-01-2020,1.105278798,15217.33,97.95,0.94,0,14934.68,organic,Tampa
26-01-2020,0.943090406,128728.58,27114.99,11637.56,6319.1,39784.26,conventional,Toledo
26-01-2020,1.801058129,4021.22,80.46,540.71,0,1201.74,organic,Toledo
26-01-2020,1.068396444,36466588.38,11381625.82,6413728.83,519733.33,7955062.16,conventional,TotalUS
26-01-2020,1.593952282,1473202.53,111259.44,143246.39,2970.41,725265.1,organic,TotalUS
26-01-2020,1.075660618,6034081.46,1614953.9,761285.87,45271.13,957119.21,conventional,West
26-01-2020,1.493296212,337031.81,21100.28,52953.32,874.23,82776.71,organic,West
26-01-2020,0.909576949,795495.93,363264.78,47641.99,56177.6,205975.43,conventional,WestTexNewMexico
26-01-2020,1.315000591,28768.86,1207.89,444.19,1547.69,18580.67,organic,WestTexNewMexico
26-01-2020,0.96579191,99113.73,35199.2,3670.57,62.17,24495.71,conventional,Wichita
26-01-2020,1.792231691,1426.5,2.19,358.73,0,456.23,organic,Wichita
02-02-2020,1.251056884,186210.93,4933.07,156256.79,215.29,17313.74,conventional,Albany
02-02-2020,1.867312548,1857.25,138.87,218.7,0,1329.49,organic,Albany
02-02-2020,0.926747147,872329.09,385352.95,57863.49,717.52,115733.17,conventional,Atlanta
02-02-2020,1.627037717,26952.25,104.91,3305.27,0,8451.22,organic,Atlanta
02-02-2020,1.197626574,1105715.32,125230.1,435524.87,3154.57,388107.84,conventional,BaltimoreWashington
02-02-2020,1.379495038,57212.55,210.04,2972.4,21.87,50875,organic,BaltimoreWashington
02-02-2020,0.893624119,392426.14,240941.9,12207.37,512.92,63208.44,conventional,BirminghamMontgomery
02-02-2020,1.402733372,7680.04,126.38,207.07,0,6586.47,organic,BirminghamMontgomery
02-02-2020,0.972254278,142087.02,50583.81,6290.69,2807.06,16609.06,conventional,Boise
02-02-2020,1.553522023,3725.54,0,506.97,0,1089.11,organic,Boise
02-02-2020,1.300961924,694146.24,15886.24,472116.99,1196.14,147281.29,conventional,Boston
02-02-2020,1.915131259,20401.19,46.54,1629.5,0,16821.19,organic,Boston
02-02-2020,1.024962422,231114.02,9269.22,100219.94,99.57,116373.98,conventional,BuffaloRochester
02-02-2020,1.535217747,11150.54,970.19,278.22,0,9902.13,organic,BuffaloRochester
02-02-2020,0.906224787,9302670.59,2775123.91,1189526.12,275437.2,2021734.22,conventional,California
02-02-2020,1.758653368,244921.26,14051.04,14772.88,23.49,81671.91,organic,California
02-02-2020,0.871511751,430753.02,176567.64,59868.87,2651.28,144612.22,conventional,Charlotte
02-02-2020,1.687221132,15288.82,67.01,2841.04,28.1,10500.7,organic,Charlotte
02-02-2020,0.848237127,1296100.94,225222.16,392274.5,25292.16,177335.88,conventional,Chicago
02-02-2020,1.168735517,81050.89,1419.15,9592.39,0,7538.3,organic,Chicago
02-02-2020,0.837268287,388805.93,60037.05,29051.64,27541.5,48919.8,conventional,CincinnatiDayton
02-02-2020,1.615535074,14366.81,51.04,2127.72,0,1856.73,organic,CincinnatiDayton
02-02-2020,0.689112577,329539.27,79971.43,26171.78,2234.78,42377.63,conventional,Columbus
02-02-2020,1.646984945,8281.39,571.34,946.34,0,1741.53,organic,Columbus
02-02-2020,0.636432738,2000180.54,878680.72,207881.8,24007.79,390942.79,conventional,DallasFtWorth
02-02-2020,1.365493165,31351.86,5669.83,43.6,294.91,20039.83,organic,DallasFtWorth
02-02-2020,0.979156121,1244573.63,258830.24,140658.48,4042.75,156025.43,conventional,Denver
02-02-2020,1.392200545,55807.13,5996.22,1607.34,0,5646.9,organic,Denver
02-02-2020,0.721874629,757023.27,133688.39,76760.55,107213.91,153874.8,conventional,Detroit
02-02-2020,1.478543628,14757.41,312.64,1756.77,0,6389.41,organic,Detroit
02-02-2020,0.846218968,337673.63,5872.56,109502.47,111287.24,85540.15,conventional,GrandRapids
02-02-2020,0.728335753,17355.91,0,673.82,0,16678.74,organic,GrandRapids
02-02-2020,0.798124154,5729623.3,1046393.21,1154601.04,443921.16,1010222.74,conventional,GreatLakes
02-02-2020,1.292515143,202393.87,6097.47,20902.51,0,68429.11,organic,GreatLakes
02-02-2020,1.104763054,358687.12,68998.5,179563.96,387.1,95494.86,conventional,HarrisburgScranton
02-02-2020,1.284751278,17193.56,590.63,619.85,0,15943.9,organic,HarrisburgScranton
02-02-2020,1.31201825,435020.02,8923.98,353692.34,719.74,60714.7,conventional,HartfordSpringfield
02-02-2020,2.002271731,14543.01,449.26,7218.02,1.12,6701.2,organic,HartfordSpringfield
02-02-2020,0.555433628,1631869.06,790320.66,216778.46,1227.08,197196.29,conventional,Houston
02-02-2020,1.56666924,9013.58,3211.58,8.13,0,771.62,organic,Houston
02-02-2020,0.731164748,367905.56,87461.27,51550.09,3370.44,64966.7,conventional,Indianapolis
02-02-2020,1.422661949,6877.02,196.19,829.74,0,2383.22,organic,Indianapolis
02-02-2020,0.893570896,302983.93,136203.95,12111.36,418.02,44830.79,conventional,Jacksonville
02-02-2020,1.213206598,8277.99,42.1,124.86,0,8050.69,organic,Jacksonville
02-02-2020,1.000837045,410311.12,83110.46,55612.98,312.75,72469.17,conventional,LasVegas
02-02-2020,1.538510144,12264.51,708.25,414.3,0,2725.41,organic,LasVegas
02-02-2020,0.848366082,4437369.67,1483060.62,101144.62,210407.6,1135887.43,conventional,LosAngeles
02-02-2020,1.618050819,104143.94,6967.76,1464.94,12.7,19463.06,organic,LosAngeles
02-02-2020,0.858197511,154677.65,30607.98,25562.6,157.72,28460.23,conventional,Louisville
02-02-2020,1.750181352,4574.87,2.15,732.94,0,903.8,organic,Louisville
02-02-2020,0.923543303,1234979.8,518806.34,46054.29,1671.73,177725.95,conventional,Miami
